"485","1028","NLP","NETWORK","NLP_ANOMALY","33.8005231","-117.2202407","33.8005067","-117.2202334","1.944","6.38","12.07","39.6","04/05/2026 13:04:18","04/05/2026 13:04:25","6.822","","","1775423058528","1775423065350","Fix,NLP,33.8005067000,-117.2202334000,405.5,,23.951,,1775423065350,,,3577097000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","5.4","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"494","1046","NLP","NETWORK","NLP_CRIME","33.8005067","-117.2202334","33.8004559","-117.2201434","10.053","32.98","19.486","63.93","04/05/2026 13:04:25","04/05/2026 13:04:32","7.104","","","1775423065350","1775423072454","Fix,NLP,33.8004559000,-117.2201434000,405.5,,33.055,,1775423072454,,,3584201000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","12.7","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"502","1061","NLP","NETWORK","NLP_ANOMALY","33.8004559","-117.2201434","33.8004834","-117.2201957","5.719","18.76","14.769","48.46","04/05/2026 13:04:32","04/05/2026 13:04:39","7.212","","","1775423072454","1775423079666","Fix,NLP,33.8004834000,-117.2201957000,405.5,,21.992,,1775423079666,,,3591413000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","7.7","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"510","1076","NLP","NETWORK","NLP_CRIME","33.8004834","-117.2201957","33.8002566","-117.2203883","30.866","101.27","23.389","76.73","04/05/2026 13:04:39","04/05/2026 13:04:46","7.158","","","1775423079666","1775423086824","Fix,NLP,33.8002566000,-117.2203883000,405.5,,37.62,,1775423086824,,,3598571000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","11.1","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"518","1092","NLP","NETWORK","NLP_CRIME","33.8002566","-117.2203883","33.8001991","-117.2205318","14.721","48.3","33.825","110.97","04/05/2026 13:04:46","04/05/2026 13:04:54","7.237","","","1775423086824","1775423094061","Fix,NLP,33.8001991000,-117.2205318000,405.4000244140625,,31.297,,1775423094061,,,3605808000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","21.4","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"524","1104","NLP","NETWORK","NLP_CRIME","33.8001991","-117.2205318","33.7971446","-117.2222308","374.173","1227.6","407.912","1338.29","04/05/2026 13:04:54","04/05/2026 13:05:01","7.253","","","1775423094061","1775423101314","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423101314,,,3613061000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"535","1128","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8005307","-117.2270082","580.205","1903.56","614.896","2017.38","04/05/2026 13:05:06","04/05/2026 13:05:11","5.017","","","1775423106331","1775423111348","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423111348,,,3623095000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"546","1152","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.80145","-117.2163507","990.046","3248.18","385.78","1265.68","04/05/2026 13:05:16","04/05/2026 13:05:21","5.016","","","1775423116361","1775423121377","Fix,NLP,33.8014500000,-117.2163507000,,,400.0,,1775423121377,,,3633124000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","375.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"552","1164","NLP","NETWORK","NLP_CRIME","33.80145","-117.2163507","33.8005307","-117.2270082","990.046","3248.18","614.896","2017.38","04/05/2026 13:05:21","04/05/2026 13:05:26","5.04","","","1775423121377","1775423126417","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423126417,,,3638164000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"594","1267","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8004794","-117.220225","626.798","2056.43","12.027","39.46","04/05/2026 13:06:01","04/05/2026 13:06:06","5.139","","","1775423161525","1775423166664","Fix,NLP,33.8004794000,-117.2202250000,405.5,,20.599,,1775423166664,,,3678411000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","5","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"602","1283","NLP","NETWORK","NLP_CRIME","33.8004794","-117.220225","33.8003864","-117.2202251","10.341","33.93","14.773","48.47","04/05/2026 13:06:06","04/05/2026 13:06:12","5.836","","","1775423166664","1775423172500","Fix,NLP,33.8003864000,-117.2202251000,405.4000244140625,,28.847,,1775423172500,,,3684247000000,1.0,0,,,","33.8004258","-117.22032593","311","480","11268","11297570","-101","LTE","LTE","1000","242","10.3","33.8004258,-117.22032593,411,311,480,11268,11297570,-101,LTE,LTE,1000,242"
"611","1300","NLP","NETWORK","NLP_CRIME","33.8003864","-117.2202251","33.8002932","-117.2203071","12.838","42.12","19.589","64.27","04/05/2026 13:06:12","04/05/2026 13:06:19","7.217","","","1775423172500","1775423179717","Fix,NLP,33.8002932000,-117.2203071000,405.5,,33.301,,1775423179717,,,3691464000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","6.7","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"619","1316","NLP","NETWORK","NLP_CRIME","33.8002932","-117.2203071","33.800313","-117.2203919","8.139","26.7","17.261","56.63","04/05/2026 13:06:19","04/05/2026 13:06:26","7.222","","","1775423179717","1775423186939","Fix,NLP,33.8003130000,-117.2203919000,405.5,,27.6,,1775423186939,,,3698686000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","6.3","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"624","1326","NLP","NETWORK","NLP_CRIME","33.800313","-117.2203919","33.8005307","-117.2270082","611.83","2007.32","614.896","2017.38","04/05/2026 13:06:26","04/05/2026 13:06:34","7.098","","","1775423186939","1775423194037","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423194037,,,3705784000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"630","1337","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7980528","-117.2211283","609.186","1998.64","277.603","910.77","04/05/2026 13:06:34","04/05/2026 13:06:39","5.011","","","1775423194037","1775423199048","Fix,NLP,33.7980528000,-117.2211283000,,,300.0,,1775423199048,,,3710795000000,,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","265.4","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"641","1359","NLP","NETWORK","NLP_CRIME","33.7980528","-117.2211283","33.8005307","-117.2270082","609.186","1998.64","614.896","2017.38","04/05/2026 13:06:44","04/05/2026 13:06:49","5.01","","","1775423204060","1775423209070","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423209070,,,3720817000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"653","1385","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7987332","-117.2237007","365.174","1198.08","364.297","1195.2","04/05/2026 13:06:54","04/05/2026 13:06:59","5.032","","","1775423214083","1775423219115","Fix,NLP,33.7987332000,-117.2237007000,,,600.0,,1775423219115,,,3730862000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","353.2","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"659","1397","NLP","NETWORK","NLP_CRIME","33.7987332","-117.2237007","33.7977641","-117.2237007","107.759","353.54","431.076","1414.29","04/05/2026 13:06:59","04/05/2026 13:07:04","5.017","","","1775423219115","1775423224132","Fix,NLP,33.7977641000,-117.2237007000,,,300.0,,1775423224132,,,3735879000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","419","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"665","1408","NLP","NETWORK","NLP_CRIME","33.7977641","-117.2237007","33.8072721","-117.2203933","1100.523","3610.64","756.924","2483.35","04/05/2026 13:07:04","04/05/2026 13:07:09","5.051","","","1775423224132","1775423229183","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423229183,,,3740930000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"671","1420","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8019213","-117.2170857","668.88","2194.49","342.667","1124.24","04/05/2026 13:07:09","04/05/2026 13:07:14","5.03","","","1775423229183","1775423234213","Fix,NLP,33.8019213000,-117.2170857000,,,400.0,,1775423234213,,,3745960000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","329.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"677","1432","NLP","NETWORK","NLP_CRIME","33.8019213","-117.2170857","33.8072721","-117.2203933","668.88","2194.49","756.924","2483.35","04/05/2026 13:07:14","04/05/2026 13:07:19","5.006","","","1775423234213","1775423239219","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423239219,,,3750966000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"688","1456","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8018339","-117.2174532","662.917","2174.92","308.239","1011.28","04/05/2026 13:07:24","04/05/2026 13:07:29","5.009","","","1775423244239","1775423249248","Fix,NLP,33.8018339000,-117.2174532000,,,300.0,,1775423249248,,,3760995000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","295","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"695","1469","NLP","NETWORK","NLP_CRIME","33.8018339","-117.2174532","33.8005387","-117.2202619","296.807","973.78","11.814","38.76","04/05/2026 13:07:29","04/05/2026 13:07:34","5.073","","","1775423249248","1775423254321","Fix,NLP,33.8005387000,-117.2202619000,405.5,,24.45,,1775423254321,,,3766068000000,1.1189317,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","7.2","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"703","1485","NLP","NETWORK","NLP_CRIME","33.8005387","-117.2202619","33.8003119","-117.2202667","25.223","82.75","18.838","61.81","04/05/2026 13:07:34","04/05/2026 13:07:39","5.645","","","1775423254321","1775423259966","Fix,NLP,33.8003119000,-117.2202667000,405.5,,36.795,,1775423259966,,,3771713000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","7.7","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"708","1495","NLP","NETWORK","NLP_CRIME","33.8003119","-117.2202667","33.8019213","-117.2170857","344.118","1129","342.667","1124.24","04/05/2026 13:07:39","04/05/2026 13:07:46","6.724","","","1775423259966","1775423266690","Fix,NLP,33.8019213000,-117.2170857000,,,400.0,,1775423266690,,,3778437000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","329.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"714","1508","NLP","NETWORK","NLP_CRIME","33.8019213","-117.2170857","33.8072721","-117.2203933","668.88","2194.49","756.924","2483.35","04/05/2026 13:07:46","04/05/2026 13:07:51","5.011","","","1775423266690","1775423271701","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423271701,,,3783448000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"735","1557","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.799337","-117.2170857","933.771","3063.55","327.007","1072.86","04/05/2026 13:08:06","04/05/2026 13:08:11","5.009","","","1775423286756","1775423291765","Fix,NLP,33.7993370000,-117.2170857000,,,400.0,,1775423291765,,,3803512000000,,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","320.8","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"741","1570","NLP","NETWORK","NLP_CRIME","33.799337","-117.2170857","33.8005307","-117.2270082","926.41","3039.4","614.896","2017.38","04/05/2026 13:08:11","04/05/2026 13:08:16","5.011","","","1775423291765","1775423296776","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423296776,,,3808523000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"757","1608","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971446","-117.2222308","580.205","1903.56","407.912","1338.29","04/05/2026 13:08:26","04/05/2026 13:08:31","5.012","","","1775423306811","1775423311823","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423311823,,,3823570000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"774","1646","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8005095","-117.2202462","416.683","1367.07","11.122","36.49","04/05/2026 13:08:41","04/05/2026 13:08:46","5.097","","","1775423321857","1775423326954","Fix,NLP,33.8005095000,-117.2202462000,405.5,,17.54,,1775423326954,,,3838701000000,1.4898682,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","4.8","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"782","1662","NLP","NETWORK","NLP_CRIME","33.8005095","-117.2202462","33.8003111","-117.2204391","28.362","93.05","18.833","61.79","04/05/2026 13:08:46","04/05/2026 13:08:52","5.301","","","1775423326954","1775423332255","Fix,NLP,33.8003111000,-117.2204391000,405.5,,46.954,,1775423332255,,,3844002000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","6.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"794","1687","NLP","NETWORK","NLP_CRIME","33.8003111","-117.2204391","33.8005307","-117.2270082","607.481","1993.05","614.896","2017.38","04/05/2026 13:08:58","04/05/2026 13:09:05","7.175","","","1775423338762","1775423345937","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423345937,,,3857684000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"810","1726","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.810407","-117.2167182","1452.568","4765.64","1155.413","3790.73","04/05/2026 13:09:15","04/05/2026 13:09:20","5.022","","","1775423355967","1775423360989","Fix,NLP,33.8104070000,-117.2167182000,,,500.0,,1775423360989,,,3872736000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","1137.2","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"816","1739","NLP","NETWORK","NLP_CRIME","33.810407","-117.2167182","33.8059988","-117.2148807","518.737","1701.89","796.483","2613.13","04/05/2026 13:09:20","04/05/2026 13:09:25","5.008","","","1775423360989","1775423365997","Fix,NLP,33.8059988000,-117.2148807000,,,400.0,,1775423365997,,,3877744000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","779.6","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"843","1796","NLP","NETWORK","NLP_CRIME","33.8059988","-117.2148807","33.810407","-117.2167182","518.737","1701.89","1155.413","3790.73","04/05/2026 13:09:46","04/05/2026 13:09:51","5.015","","","1775423386067","1775423391082","Fix,NLP,33.8104070000,-117.2167182000,,,500.0,,1775423391082,,,3902829000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","1137.2","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"849","1808","NLP","NETWORK","NLP_CRIME","33.810407","-117.2167182","33.8059988","-117.2148807","518.737","1701.89","796.483","2613.13","04/05/2026 13:09:51","04/05/2026 13:09:56","5.013","","","1775423391082","1775423396095","Fix,NLP,33.8059988000,-117.2148807000,,,400.0,,1775423396095,,,3907842000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","779.6","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"861","1833","NLP","NETWORK","NLP_CRIME","33.8059988","-117.2148807","33.8001336","-117.2206333","841.345","2760.32","44.988","147.6","04/05/2026 13:10:01","04/05/2026 13:10:06","5.122","","","1775423401114","1775423406236","Fix,NLP,33.8001336000,-117.2206333000,405.8000183105469,,19.293,,1775423406236,,,3917983000000,1.2475551,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","32.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"869","1849","NLP","NETWORK","NLP_CRIME","33.8001336","-117.2206333","33.8005307","-117.2270082","590.699","1937.99","614.896","2017.38","04/05/2026 13:10:06","04/05/2026 13:10:11","5.519","","","1775423406236","1775423411755","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423411755,,,3923502000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"885","1885","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8008039","-117.2163507","985.227","3232.37","371.822","1219.89","04/05/2026 13:10:24","04/05/2026 13:10:29","5.011","","","1775423424661","1775423429672","Fix,NLP,33.8008039000,-117.2163507000,,,400.0,,1775423429672,,,3941419000000,,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","364.8","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"891","1897","NLP","NETWORK","NLP_CRIME","33.8008039","-117.2163507","33.8005307","-117.2270082","985.227","3232.37","614.896","2017.38","04/05/2026 13:10:29","04/05/2026 13:10:34","5.014","","","1775423429672","1775423434686","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423434686,,,3946433000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"938","2013","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8002969","-117.2202208","627.7","2059.38","22.38","73.43","04/05/2026 13:11:14","04/05/2026 13:11:19","5.111","","","1775423474830","1775423479941","Fix,NLP,33.8002969000,-117.2202208000,405.5,,33.631,,1775423479941,,,3991688000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","12.2","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"947","2032","NLP","NETWORK","NLP_CRIME","33.8002969","-117.2202208","33.8001742","-117.2205669","34.769","114.07","37.849","124.18","04/05/2026 13:11:19","04/05/2026 13:11:25","5.77","","","1775423479941","1775423485711","Fix,NLP,33.8001742000,-117.2205669000,405.5,,38.271,,1775423485711,,,3997458000000,1.0,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","25.4","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"952","2043","NLP","NETWORK","NLP_CRIME","33.8001742","-117.2205669","33.8005307","-117.2270082","596.5","1957.02","614.896","2017.38","04/05/2026 13:11:25","04/05/2026 13:11:32","7.165","","","1775423485711","1775423492876","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423492876,,,4004623000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1003","2166","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971446","-117.2222308","580.205","1903.56","407.912","1338.29","04/05/2026 13:12:18","04/05/2026 13:12:23","5.02","","","1775423538034","1775423543054","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423543054,,,4054801000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1009","2178","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8005307","-117.2270082","580.205","1903.56","614.896","2017.38","04/05/2026 13:12:23","04/05/2026 13:12:28","5.03","","","1775423543054","1775423548084","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423548084,,,4059831000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1016","2198","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8004559","-117.2201797","631.013","2070.25","16.137","52.94","04/05/2026 13:12:28","04/05/2026 13:12:33","5.137","","","1775423548084","1775423553221","Fix,NLP,33.8004559000,-117.2201797000,405.4000244140625,,24.796,,1775423553221,,,4064968000000,1.0,0,,,","33.80047585","-117.22027869","311","480","11268","11297539","-102","LTE","LTE","5230","242","9.4","33.80047585,-117.22027869,399,311,480,11268,11297539,-102,LTE,LTE,5230,242"
"1025","2219","NLP","NETWORK","NLP_CRIME","33.8004559","-117.2201797","33.800334","-117.2201413","14.011","45.97","24.463","80.26","04/05/2026 13:12:33","04/05/2026 13:12:39","5.815","","","1775423553221","1775423559036","Fix,NLP,33.8003340000,-117.2201413000,405.5,,27.655,,1775423559036,,,4070783000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","18.2","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
"1031","2233","NLP","NETWORK","NLP_CRIME","33.800334","-117.2201413","33.8005307","-117.2270082","634.884","2082.95","614.896","2017.38","04/05/2026 13:12:39","04/05/2026 13:12:45","6.792","","","1775423559036","1775423565828","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423565828,,,4077575000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1042","2257","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.8072721","-117.2203933","967.2","3173.23","756.924","2483.35","04/05/2026 13:12:51","04/05/2026 13:12:56","5.01","","","1775423571387","1775423576397","Fix,NLP,33.8072721000,-117.2203933000,,,899.999,,1775423576397,,,4088144000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","739.7","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1058","2301","NLP","NETWORK","NLP_CRIME","33.8072721","-117.2203933","33.8085563","-117.2163507","399.873","1311.92","972.779","3191.53","04/05/2026 13:13:06","04/05/2026 13:13:11","5.009","","","1775423586449","1775423591458","Fix,NLP,33.8085563000,-117.2163507000,,,500.0,,1775423591458,,,4103205000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","954.6","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1064","2318","NLP","NETWORK","NLP_CRIME","33.8085563","-117.2163507","33.8018339","-117.2174532","754.406","2475.08","308.239","1011.28","04/05/2026 13:13:11","04/05/2026 13:13:16","5.023","","","1775423591458","1775423596481","Fix,NLP,33.8018339000,-117.2174532000,,,200.0,,1775423596481,,,4108228000000,,0,,,","33.80062048","-117.22029265","311","480","11268","11320577","-109","LTE","LTE","5230","111","295","33.80062048,-117.22029265,416,311,480,11268,11320577,-109,LTE,LTE,5230,111"
"1090","2392","NLP","NETWORK","NLP_CRIME","33.8018339","-117.2174532","33.8005307","-117.2270082","894.695","2935.35","614.896","2017.38","04/05/2026 13:13:36","04/05/2026 13:13:41","5.031","","","1775423616570","1775423621601","Fix,NLP,33.8005307000,-117.2270082000,,,600.0,,1775423621601,,,4133348000000,,0,,,","33.80057492","-117.2204512","311","480","11268","11297570","-104","LTE","LTE","1000","242","605.9","33.80057492,-117.2204512,405,311,480,11268,11297570,-104,LTE,LTE,1000,242"
"1096","2407","NLP","NETWORK","NLP_CRIME","33.8005307","-117.2270082","33.7971446","-117.2222308","580.205","1903.56","407.912","1338.29","04/05/2026 13:13:41","04/05/2026 13:13:46","5.013","","","1775423621601","1775423626614","Fix,NLP,33.7971446000,-117.2222308000,,,300.0,,1775423626614,,,4138361000000,,0,,,","33.80036954","-117.22042412","311","480","11268","11320577","-106","LTE","LTE","5230","111","395.6","33.80036954,-117.22042412,406,311,480,11268,11320577,-106,LTE,LTE,5230,111"
"1103","2427","NLP","NETWORK","NLP_CRIME","33.7971446","-117.2222308","33.8003679","-117.2202274","403.398","1323.49","15.919","52.23","04/05/2026 13:13:46","04/05/2026 13:13:51","5.122","","","1775423626614","1775423631736","Fix,NLP,33.8003679000,-117.2202274000,405.5,,31.428,,1775423631736,,,4143483000000,1.0,0,,,","33.80037278","-117.22033742","311","480","11268","11297570","-105","LTE","LTE","1000","242","10.2","33.80037278,-117.22033742,403,311,480,11268,11297570,-105,LTE,LTE,1000,242"
"1112","2449","NLP","NETWORK","NLP_CRIME","33.8003679","-117.2202274","33.800215","-117.2204336","25.536","83.78","28.755","94.34","04/05/2026 13:13:51","04/05/2026 13:13:57","5.768","","","1775423631736","1775423637504","Fix,NLP,33.8002150000,-117.2204336000,405.5,,31.294,,1775423637504,,,4149251000000,1.0,0,,,","33.80034741","-117.22033806","311","480","11268","11297570","-98","LTE","LTE","1000","242","17.2","33.80034741,-117.22033806,403,311,480,11268,11297570,-98,LTE,LTE,1000,242"
